Entity,Code,Year,"Oil consumption, terrawatt-hours (TWh) (terawatt-hours)"
Africa,,1965,316.7773001
Africa,,1966,347.3688632
Africa,,1967,344.1296685
Africa,,1968,363.1425067
Africa,,1969,368.629932
Africa,,1970,409.3456166
Africa,,1971,460.7409183
Africa,,1972,499.3394123
Africa,,1973,536.6344732
Africa,,1974,555.1184177
Africa,,1975,581.416477
Africa,,1976,650.0473991
Africa,,1977,684.2800918
Africa,,1978,716.2458668
Africa,,1979,760.3071804
Africa,,1980,811.9596631
Africa,,1981,859.8852986
Africa,,1982,904.4871091
Africa,,1983,936.0344544
Africa,,1984,957.2511329
Africa,,1985,978.2712109
Africa,,1986,963.1666389
Africa,,1987,1011.36451
Africa,,1988,1061.413257
Africa,,1989,1096.854205
Africa,,1990,1115.95365
Africa,,1991,1118.18626
Africa,,1992,1139.430475
Africa,,1993,1154.363199
Africa,,1994,1179.913003
Africa,,1995,1222.507083
Africa,,1996,1254.757838
Africa,,1997,1291.83582
Africa,,1998,1322.598102
Africa,,1999,1371.203705
Africa,,2000,1377.30177
Africa,,2001,1393.652295
Africa,,2002,1417.240346
Africa,,2003,1453.795245
Africa,,2004,1526.042524
Africa,,2005,1605.678855
Africa,,2006,1606.460685
Africa,,2007,1675.305075
Africa,,2008,1763.860543
Africa,,2009,1821.436027
Africa,,2010,1913.056088
Africa,,2011,1854.332346
Africa,,2012,1960.85632
Africa,,2013,2039.573465
Africa,,2014,2064.526722
Africa,,2015,2117.744464
Africa,,2016,2156.143916
Algeria,DZA,1965,14.99107
Algeria,DZA,1966,19.68959
Algeria,DZA,1967,18.35214
Algeria,DZA,1968,19.56166
Algeria,DZA,1969,20.64325
Algeria,DZA,1970,23.63216
Algeria,DZA,1971,26.60944
Algeria,DZA,1972,29.23782
Algeria,DZA,1973,31.85457
Algeria,DZA,1974,35.30868
Algeria,DZA,1975,39.28614
Algeria,DZA,1976,45.08951
Algeria,DZA,1977,51.172
Algeria,DZA,1978,52.57923
Algeria,DZA,1979,63.0346
Algeria,DZA,1980,63.60447
Algeria,DZA,1981,68.48907
Algeria,DZA,1982,72.62935
Algeria,DZA,1983,81.53793
Algeria,DZA,1984,90.2488
Algeria,DZA,1985,92.64458
Algeria,DZA,1986,93.94714
Algeria,DZA,1987,94.87754
Algeria,DZA,1988,94.99384
Algeria,DZA,1989,99.47139
Algeria,DZA,1990,106.48428
Algeria,DZA,1991,105.47247
Algeria,DZA,1992,105.98419
Algeria,DZA,1993,105.58877
Algeria,DZA,1994,100.8321
Algeria,DZA,1995,98.07579
Algeria,DZA,1996,93.7378
Algeria,DZA,1997,92.87718
Algeria,DZA,1998,95.56371
Algeria,DZA,1999,94.3193
Algeria,DZA,2000,98.65729
Algeria,DZA,2001,102.13466
Algeria,DZA,2002,113.20642
Algeria,DZA,2003,117.75375
Algeria,DZA,2004,123.1617
Algeria,DZA,2005,128.3300255
Algeria,DZA,2006,133.929917
Algeria,DZA,2007,150.0335862
Algeria,DZA,2008,163.0610666
Algeria,DZA,2009,172.91484
Algeria,DZA,2010,172.53105
Algeria,DZA,2011,184.11453
Algeria,DZA,2012,195.63986
Algeria,DZA,2013,204.24606
Algeria,DZA,2014,205.3858
Algeria,DZA,2015,226.350038
Algeria,DZA,2016,219.719775
Argentina,ARG,1965,256.4377305
Argentina,ARG,1966,264.6602894
Argentina,ARG,1967,270.9859324
Argentina,ARG,1968,276.7453226
Argentina,ARG,1969,287.2598275
Argentina,ARG,1970,257.2581736
Argentina,ARG,1971,274.5843
Argentina,ARG,1972,274.85179
Argentina,ARG,1973,275.46818
Argentina,ARG,1974,277.44528
Argentina,ARG,1975,260.84927
Argentina,ARG,1976,271.16508
Argentina,ARG,1977,285.38857
Argentina,ARG,1978,285.24901
Argentina,ARG,1979,301.7985
Argentina,ARG,1980,282.13217
Argentina,ARG,1981,260.80275
Argentina,ARG,1982,250.25434
Argentina,ARG,1983,255.54599
Argentina,ARG,1984,240.75263
Argentina,ARG,1985,217.81827
Argentina,ARG,1986,250.64976
Argentina,ARG,1987,267.57141
Argentina,ARG,1988,267.6063
Argentina,ARG,1989,242.68321
Argentina,ARG,1990,229.09937
Argentina,ARG,1991,235.05393
Argentina,ARG,1992,248.17257
Argentina,ARG,1993,245.89309
Argentina,ARG,1994,236.58909
Argentina,ARG,1995,236.19367
Argentina,ARG,1996,245.5093
Argentina,ARG,1997,245.38137
Argentina,ARG,1998,251.18474
Argentina,ARG,1999,233.68159
Argentina,ARG,2000,236.41464
Argentina,ARG,2001,227.3665
Argentina,ARG,2002,210.0378
Argentina,ARG,2003,216.318
Argentina,ARG,2004,226.84315
Argentina,ARG,2005,241.4722362
Argentina,ARG,2006,253.134059
Argentina,ARG,2007,281.1580669
Argentina,ARG,2008,289.317503
Argentina,ARG,2009,282.9230738
Argentina,ARG,2010,326.4415695
Argentina,ARG,2011,328.7277926
Argentina,ARG,2012,344.2485845
Argentina,ARG,2013,370.476715
Argentina,ARG,2014,364.3110764
Argentina,ARG,2015,374.2783716
Argentina,ARG,2016,371.0555352
Asia Pacific,,1965,1900.714018
Asia Pacific,,1966,2188.971132
Asia Pacific,,1967,2554.483574
Asia Pacific,,1968,2921.739349
Asia Pacific,,1969,3394.335117
Asia Pacific,,1970,3935.239465
Asia Pacific,,1971,4368.653459
Asia Pacific,,1972,4700.910591
Asia Pacific,,1973,5346.567584
Asia Pacific,,1974,5307.391563
Asia Pacific,,1975,5272.381923
Asia Pacific,,1976,5604.917223
Asia Pacific,,1977,5871.362746
Asia Pacific,,1978,6186.687015
Asia Pacific,,1979,6342.336515
Asia Pacific,,1980,6004.933992
Asia Pacific,,1981,5816.189017
Asia Pacific,,1982,5642.283372
Asia Pacific,,1983,5721.808097
Asia Pacific,,1984,5922.099557
Asia Pacific,,1985,5886.931787
Asia Pacific,,1986,6115.745499
Asia Pacific,,1987,6305.928544
Asia Pacific,,1988,6852.500975
Asia Pacific,,1989,7273.974749
Asia Pacific,,1990,7724.39005
Asia Pacific,,1991,8048.219578
Asia Pacific,,1992,8585.319592
Asia Pacific,,1993,8949.172709
Asia Pacific,,1994,9484.771827
Asia Pacific,,1995,10056.58878
Asia Pacific,,1996,10535.57093
Asia Pacific,,1997,11048.55586
Asia Pacific,,1998,10784.97246
Asia Pacific,,1999,11274.63962
Asia Pacific,,2000,11604.28021
Asia Pacific,,2001,11675.8837
Asia Pacific,,2002,12045.7202
Asia Pacific,,2003,12560.60086
Asia Pacific,,2004,13268.40421
Asia Pacific,,2005,13379.13314
Asia Pacific,,2006,13684.73163
Asia Pacific,,2007,14161.06967
Asia Pacific,,2008,14113.80431
Asia Pacific,,2009,14234.13003
Asia Pacific,,2010,15144.25752
Asia Pacific,,2011,15670.11864
Asia Pacific,,2012,16321.5639
Asia Pacific,,2013,16574.85013
Asia Pacific,,2014,16828.53884
Asia Pacific,,2015,17512.11936
Asia Pacific,,2016,18110.89276
Australia,AUS,1965,175.86886
Australia,AUS,1966,209.36326
Australia,AUS,1967,229.44827
Australia,AUS,1968,249.9287
Australia,AUS,1969,256.53454
Australia,AUS,1970,283.91156
Australia,AUS,1971,298.79796
Australia,AUS,1972,303.8919
Australia,AUS,1973,324.04669
Australia,AUS,1974,343.28271
Australia,AUS,1975,338.85168
Australia,AUS,1976,346.32977
Australia,AUS,1977,362.76296
Australia,AUS,1978,363.4277616
Australia,AUS,1979,369.5095358
Australia,AUS,1980,354.0446075
Australia,AUS,1981,342.229177
Australia,AUS,1982,340.8405498
Australia,AUS,1983,337.5568861
Australia,AUS,1984,354.1316789
Australia,AUS,1985,336.432002
Australia,AUS,1986,344.6249824
Australia,AUS,1987,351.7812419
Australia,AUS,1988,368.0625627
Australia,AUS,1989,380.7911636
Australia,AUS,1990,386.0397852
Australia,AUS,1991,375.1733585
Australia,AUS,1992,376.3732376
Australia,AUS,1993,396.1777138
Australia,AUS,1994,411.1069179
Australia,AUS,1995,423.9596582
Australia,AUS,1996,430.4411197
Australia,AUS,1997,438.1843804
Australia,AUS,1998,437.2823706
Australia,AUS,1999,451.3150662
Australia,AUS,2000,448.7426442
Australia,AUS,2001,451.6370644
Australia,AUS,2002,449.5112758
Australia,AUS,2003,448.712018
Australia,AUS,2004,461.8358077
Australia,AUS,2005,459.2593562
Australia,AUS,2006,498.4686449
Australia,AUS,2007,494.3625181
Australia,AUS,2008,502.4319
Australia,AUS,2009,506.1937907
Australia,AUS,2010,508.518444
Australia,AUS,2011,538.7690614
Australia,AUS,2012,557.0409957
Australia,AUS,2013,560.0030198
Australia,AUS,2014,559.6826114
Australia,AUS,2015,556.6413103
Australia,AUS,2016,556.3015203
Austria,AUT,1965,64.67443
Austria,AUT,1966,71.12908
Austria,AUT,1967,75.74619
Austria,AUT,1968,87.64368
Austria,AUT,1969,96.27314
Austria,AUT,1970,105.79811
Austria,AUT,1971,118.11428
Austria,AUT,1972,127.42991
Austria,AUT,1973,138.00158
Austria,AUT,1974,123.42919
Austria,AUT,1975,124.59219
Austria,AUT,1976,135.4895
Austria,AUT,1977,129.56983
Austria,AUT,1978,139.56
Austria,AUT,1979,145.42152
Austria,AUT,1980,141.74644
Austria,AUT,1981,128.46498
Austria,AUT,1982,121.75447
Austria,AUT,1983,117.56767
Austria,AUT,1984,114.2066
Austria,AUT,1985,114.38105
Austria,AUT,1986,120.68451
Austria,AUT,1987,124.0921
Austria,AUT,1988,122.82443
Austria,AUT,1989,120.73103
Austria,AUT,1990,126.24365
Austria,AUT,1991,136.00122
Austria,AUT,1992,132.48896
Austria,AUT,1993,133.54729
Austria,AUT,1994,131.67486
Austria,AUT,1995,131.6516
Austria,AUT,1996,136.11752
Austria,AUT,1997,138.64123
Austria,AUT,1998,143.96777
Austria,AUT,1999,141.32776
Austria,AUT,2000,137.8155
Austria,AUT,2001,149.89907
Austria,AUT,2002,153.0508
Austria,AUT,2003,165.58794
Austria,AUT,2004,161.08713
Austria,AUT,2005,162.7037
Austria,AUT,2006,164.71569
Austria,AUT,2007,156.14438
Austria,AUT,2008,155.3768
Austria,AUT,2009,149.39898
Austria,AUT,2010,155.6030268
Austria,AUT,2011,147.30558
Austria,AUT,2012,145.5964428
Austria,AUT,2013,148.10805
Austria,AUT,2014,145.00284
Austria,AUT,2015,144.8508148
Austria,AUT,2016,147.2007303
Azerbaijan,AZE,1985,95.9691911
Azerbaijan,AZE,1986,100.5925017
Azerbaijan,AZE,1987,94.71774734
Azerbaijan,AZE,1988,97.0492114
Azerbaijan,AZE,1989,94.67277911
Azerbaijan,AZE,1990,99.35376426
Azerbaijan,AZE,1991,95.83158028
Azerbaijan,AZE,1992,93.40614014
Azerbaijan,AZE,1993,93.04888797
Azerbaijan,AZE,1994,84.5130668
Azerbaijan,AZE,1995,76.52804748
Azerbaijan,AZE,1996,69.04437886
Azerbaijan,AZE,1997,65.66647846
Azerbaijan,AZE,1998,69.16795943
Azerbaijan,AZE,1999,66.60292984
Azerbaijan,AZE,2000,73.62540119
Azerbaijan,AZE,2001,46.48425902
Azerbaijan,AZE,2002,42.62395
Azerbaijan,AZE,2003,49.68336
Azerbaijan,AZE,2004,52.14892
Azerbaijan,AZE,2005,62.52288
Azerbaijan,AZE,2006,55.89378
Azerbaijan,AZE,2007,52.61412
Azerbaijan,AZE,2008,41.759841
Azerbaijan,AZE,2009,38.519723
Azerbaijan,AZE,2010,37.41066178
Azerbaijan,AZE,2011,46.367647
Azerbaijan,AZE,2012,48.47384
Azerbaijan,AZE,2013,52.833927
Azerbaijan,AZE,2014,51.71179814
Azerbaijan,AZE,2015,52.72244514
Azerbaijan,AZE,2016,53.65417747
Bangladesh,BGD,1971,7.86188
Bangladesh,BGD,1972,9.71105
Bangladesh,BGD,1973,11.01361
Bangladesh,BGD,1974,11.42066
Bangladesh,BGD,1975,13.32798
Bangladesh,BGD,1976,14.4212
Bangladesh,BGD,1977,14.21186
Bangladesh,BGD,1978,15.10737
Bangladesh,BGD,1979,16.73557
Bangladesh,BGD,1980,18.89875
Bangladesh,BGD,1981,19.48025
Bangladesh,BGD,1982,19.1895
Bangladesh,BGD,1983,17.16588
Bangladesh,BGD,1984,17.31707
Bangladesh,BGD,1985,19.3058
Bangladesh,BGD,1986,20.8177
Bangladesh,BGD,1987,20.4688
Bangladesh,BGD,1988,20.52695
Bangladesh,BGD,1989,22.35286
Bangladesh,BGD,1990,21.6318
Bangladesh,BGD,1991,20.02686
Bangladesh,BGD,1992,22.36449
Bangladesh,BGD,1993,25.13243
Bangladesh,BGD,1994,26.13261
Bangladesh,BGD,1995,34.11079
Bangladesh,BGD,1996,34.7737
Bangladesh,BGD,1997,39.87927
Bangladesh,BGD,1998,44.11259
Bangladesh,BGD,1999,39.20473
Bangladesh,BGD,2000,38.65812
Bangladesh,BGD,2001,46.01991
Bangladesh,BGD,2002,46.08738726
Bangladesh,BGD,2003,47.78817009
Bangladesh,BGD,2004,44.84732688
Bangladesh,BGD,2005,45.0631099
Bangladesh,BGD,2006,45.62195466
Bangladesh,BGD,2007,43.1348559
Bangladesh,BGD,2008,43.84828662
Bangladesh,BGD,2009,40.96847765
Bangladesh,BGD,2010,45.5348227
Bangladesh,BGD,2011,59.12719912
Bangladesh,BGD,2012,63.29797298
Bangladesh,BGD,2013,61.53978447
Bangladesh,BGD,2014,66.89277004
Bangladesh,BGD,2015,72.03510684
Bangladesh,BGD,2016,76.54948506
Belarus,BLR,1985,295.3499096
Belarus,BLR,1986,348.9446115
Belarus,BLR,1987,345.1374627
Belarus,BLR,1988,334.3260036
Belarus,BLR,1989,313.0428595
Belarus,BLR,1990,289.4598148
Belarus,BLR,1991,279.8901829
Belarus,BLR,1992,238.44989
Belarus,BLR,1993,168.90249
Belarus,BLR,1994,137.31541
Belarus,BLR,1995,124.39448
Belarus,BLR,1996,122.2313
Belarus,BLR,1997,106.49591
Belarus,BLR,1998,100.55298
Belarus,BLR,1999,92.21427
Belarus,BLR,2000,90.92334
Belarus,BLR,2001,88.84157
Belarus,BLR,2002,92.52828
Belarus,BLR,2003,94.59842
Belarus,BLR,2004,94.41234
Belarus,BLR,2005,87.50412
Belarus,BLR,2006,102.36726
Belarus,BLR,2007,93.28423
Belarus,BLR,2008,91.97004
Belarus,BLR,2009,107.85662
Belarus,BLR,2010,86.93425
Belarus,BLR,2011,99.98311
Belarus,BLR,2012,121.48698
Belarus,BLR,2013,82.99168
Belarus,BLR,2014,94.51701
Belarus,BLR,2015,89.62895181
Belarus,BLR,2016,87.65111148
Belgium,BEL,1965,185.3822
Belgium,BEL,1966,189.06891
Belgium,BEL,1967,208.65383
Belgium,BEL,1968,242.53202
Belgium,BEL,1969,279.73639
Belgium,BEL,1970,304.83393
Belgium,BEL,1971,312.32365
Belgium,BEL,1972,338.14225
Belgium,BEL,1973,355.42443
Belgium,BEL,1974,312.55625
Belgium,BEL,1975,295.44852
Belgium,BEL,1976,308.03218
Belgium,BEL,1977,303.01965
Belgium,BEL,1978,323.29074
Belgium,BEL,1979,321.42994
Belgium,BEL,1980,297.34421
Belgium,BEL,1981,272.47927
Belgium,BEL,1982,257.91851
Belgium,BEL,1983,233.49551
Belgium,BEL,1984,225.54059
Belgium,BEL,1985,228.69232
Belgium,BEL,1986,258.94195
Belgium,BEL,1987,260.8609
Belgium,BEL,1988,268.94375
Belgium,BEL,1989,263.98937
Belgium,BEL,1990,277.42202
Belgium,BEL,1991,298.83285
Belgium,BEL,1992,305.53173
Belgium,BEL,1993,300.77506
Belgium,BEL,1994,325.62837
Belgium,BEL,1995,322.151
Belgium,BEL,1996,350.97014
Belgium,BEL,1997,360.1811
Belgium,BEL,1998,364.00737
Belgium,BEL,1999,350.16767
Belgium,BEL,2000,359.7159
Belgium,BEL,2001,360.13458
Belgium,BEL,2002,369.10131
Belgium,BEL,2003,391.61699
Belgium,BEL,2004,391.89611
Belgium,BEL,2005,391.04712
Belgium,BEL,2006,393.23356
Belgium,BEL,2007,401.97932
Belgium,BEL,2008,418.0985
Belgium,BEL,2009,366.86835
Belgium,BEL,2010,380.38241
Belgium,BEL,2011,354.99412
Belgium,BEL,2012,344.62016
Belgium,BEL,2013,350.58635
Belgium,BEL,2014,345.53893
Belgium,BEL,2015,360.04154
Belgium,BEL,2016,369.4765437
Brazil,BRA,1965,172.62409
Brazil,BRA,1966,188.01058
Brazil,BRA,1967,194.13959
Brazil,BRA,1968,233.15824
Brazil,BRA,1969,255.46458
Brazil,BRA,1970,291.2075581
Brazil,BRA,1971,321.3791915
Brazil,BRA,1972,370.0881584
Brazil,BRA,1973,454.5711256
Brazil,BRA,1974,488.9959378
Brazil,BRA,1975,504.2763924
Brazil,BRA,1976,545.9571386
Brazil,BRA,1977,563.3543002
Brazil,BRA,1978,620.827175
Brazil,BRA,1979,658.3960284
Brazil,BRA,1980,639.3841014
Brazil,BRA,1981,608.0144719
Brazil,BRA,1982,625.4688149
Brazil,BRA,1983,607.1650275
Brazil,BRA,1984,627.2785168
Brazil,BRA,1985,649.1852949
Brazil,BRA,1986,732.0676567
Brazil,BRA,1987,752.2560418
Brazil,BRA,1988,769.5015815
Brazil,BRA,1989,782.2891691
Brazil,BRA,1990,761.4997701
Brazil,BRA,1991,773.2376625
Brazil,BRA,1992,827.1529466
Brazil,BRA,1993,859.3366433
Brazil,BRA,1994,916.9384907
Brazil,BRA,1995,955.4054777
Brazil,BRA,1996,1014.477956
Brazil,BRA,1997,1075.353518
Brazil,BRA,1998,1113.811302
Brazil,BRA,1999,1126.163626
Brazil,BRA,2000,1097.518097
Brazil,BRA,2001,1117.58044
Brazil,BRA,2002,1107.932019
Brazil,BRA,2003,1073.143682
Brazil,BRA,2004,1116.399549
Brazil,BRA,2005,1151.287514
Brazil,BRA,2006,1163.278473
Brazil,BRA,2007,1250.144122
Brazil,BRA,2008,1351.559963
Brazil,BRA,2009,1360.265576
Brazil,BRA,2010,1474.883719
Brazil,BRA,2011,1533.553588
Brazil,BRA,2012,1562.017259
Brazil,BRA,2013,1676.795265
Brazil,BRA,2014,1751.355826
Brazil,BRA,2015,1705.166972
Brazil,BRA,2016,1614.519682
Bulgaria,BGR,1965,43.05426
Bulgaria,BGR,1966,49.14838
Bulgaria,BGR,1967,61.82508
Bulgaria,BGR,1968,73.269
Bulgaria,BGR,1969,89.96968
Bulgaria,BGR,1970,104.50718
Bulgaria,BGR,1971,115.00907
Bulgaria,BGR,1972,119.57966
Bulgaria,BGR,1973,126.17387
Bulgaria,BGR,1974,131.23292
Bulgaria,BGR,1975,139.15295
Bulgaria,BGR,1976,144.57253
Bulgaria,BGR,1977,150.34101
Bulgaria,BGR,1978,154.85345
Bulgaria,BGR,1979,159.63338
Bulgaria,BGR,1980,162.49436
Bulgaria,BGR,1981,144.87491
Bulgaria,BGR,1982,140.30432
Bulgaria,BGR,1983,135.30342
Bulgaria,BGR,1984,129.87221
Bulgaria,BGR,1985,120.51006
Bulgaria,BGR,1986,127.01123
Bulgaria,BGR,1987,122.01033
Bulgaria,BGR,1988,129.4419
Bulgaria,BGR,1989,126.12735
Bulgaria,BGR,1990,78.94444
Bulgaria,BGR,1991,50.67191
Bulgaria,BGR,1992,45.65938
Bulgaria,BGR,1993,52.77694
Bulgaria,BGR,1994,51.84654
Bulgaria,BGR,1995,56.57995
Bulgaria,BGR,1996,49.92759
Bulgaria,BGR,1997,49.39261
Bulgaria,BGR,1998,51.56742
Bulgaria,BGR,1999,47.86908
Bulgaria,BGR,2000,47.7993
Bulgaria,BGR,2001,49.11349
Bulgaria,BGR,2002,49.05534
Bulgaria,BGR,2003,51.45112
Bulgaria,BGR,2004,49.98574
Bulgaria,BGR,2005,56.19616
Bulgaria,BGR,2006,57.82436
Bulgaria,BGR,2007,56.27757
Bulgaria,BGR,2008,55.50999
Bulgaria,BGR,2009,49.91596
Bulgaria,BGR,2010,45.18255
Bulgaria,BGR,2011,43.98466
Bulgaria,BGR,2012,45.39189
Bulgaria,BGR,2013,42.07734
Bulgaria,BGR,2014,44.92669
Bulgaria,BGR,2015,50.89288
Bulgaria,BGR,2016,52.52724139
CIS,,1985,4619.799275
CIS,,1986,4673.74003
CIS,,1987,4701.888422
CIS,,1988,4641.890599
CIS,,1989,4627.333257
CIS,,1990,4641.154478
CIS,,1991,4461.870626
CIS,,1992,4054.669868
CIS,,1993,3216.525899
CIS,,1994,2760.370793
CIS,,1995,2446.951297
CIS,,1996,2118.562703
CIS,,1997,2084.542222
CIS,,1998,2014.771168
CIS,,1999,2000.243765
CIS,,2000,1966.213044
CIS,,2001,2000.097743
CIS,,2002,1951.202674
CIS,,2003,2039.38617
CIS,,2004,2035.694166
CIS,,2005,2012.834685
CIS,,2006,2106.244839
CIS,,2007,2104.89168
CIS,,2008,2133.298197
CIS,,2009,2045.624763
CIS,,2010,2077.162802
CIS,,2011,2229.380798
CIS,,2012,2278.496355
CIS,,2013,2241.245232
CIS,,2014,2325.959835
CIS,,2015,2228.809228
CIS,,2016,2274.133002
Canada,CAN,1965,626.10105
Canada,CAN,1966,659.54893
Canada,CAN,1967,704.38258
Canada,CAN,1968,749.86751
Canada,CAN,1969,780.78005
Canada,CAN,1970,832.87082
Canada,CAN,1971,855.07249
Canada,CAN,1972,900.10385
Canada,CAN,1973,949.60113
Canada,CAN,1974,965.38304
Canada,CAN,1975,943.51864
Canada,CAN,1976,993.62068
Canada,CAN,1977,1003.77367
Canada,CAN,1978,1022.93991
Canada,CAN,1979,1064.15663
Canada,CAN,1980,1047.90952
Canada,CAN,1981,979.57164
Canada,CAN,1982,876.47169
Canada,CAN,1983,819.7987
Canada,CAN,1984,828.23045
Canada,CAN,1985,828.03274
Canada,CAN,1986,830.24244
Canada,CAN,1987,862.34124
Canada,CAN,1988,906.76784
Canada,CAN,1989,941.90207
Canada,CAN,1990,928.21356
Canada,CAN,1991,875.55292
Canada,CAN,1992,892.98629
Canada,CAN,1993,896.83582
Canada,CAN,1994,912.35024
Canada,CAN,1995,943.64173
Canada,CAN,1996,970.6848261
Canada,CAN,1997,1008.286607
Canada,CAN,1998,1029.837624
Canada,CAN,1999,1047.196182
Canada,CAN,2000,1047.712561
Canada,CAN,2001,1062.366391
Canada,CAN,2002,1091.260954
Canada,CAN,2003,1133.10536
Canada,CAN,2004,1172.789337
Canada,CAN,2005,1158.455817
Canada,CAN,2006,1148.225725
Canada,CAN,2007,1182.718453
Canada,CAN,2008,1169.52136
Canada,CAN,2009,1098.319587
Canada,CAN,2010,1175.053316
Canada,CAN,2011,1212.253108
Canada,CAN,2012,1189.771983
Canada,CAN,2013,1203.957052
Canada,CAN,2014,1199.132466
Canada,CAN,2015,1153.109591
Canada,CAN,2016,1173.745784
Chile,CHL,1965,40.64548236
Chile,CHL,1966,44.4575481
Chile,CHL,1967,46.30481798
Chile,CHL,1968,48.73346311
Chile,CHL,1969,51.78898445
Chile,CHL,1970,54.6332863
Chile,CHL,1971,60.54578
Chile,CHL,1972,64.1976
Chile,CHL,1973,61.06913
Chile,CHL,1974,58.44075
Chile,CHL,1975,50.91614
Chile,CHL,1976,54.06787
Chile,CHL,1977,55.31228
Chile,CHL,1978,60.63882
Chile,CHL,1979,61.12728
Chile,CHL,1980,61.80182
Chile,CHL,1981,63.87196
Chile,CHL,1982,56.34735
Chile,CHL,1983,54.75404
Chile,CHL,1984,54.81219
Chile,CHL,1985,53.37007
Chile,CHL,1986,57.11493
Chile,CHL,1987,59.62701
Chile,CHL,1988,65.68624
Chile,CHL,1989,72.62935
Chile,CHL,1990,76.68822
Chile,CHL,1991,85.55729968
Chile,CHL,1992,92.66802778
Chile,CHL,1993,100.9952118
Chile,CHL,1994,108.4901116
Chile,CHL,1995,119.2911515
Chile,CHL,1996,126.6942184
Chile,CHL,1997,136.0615245
Chile,CHL,1998,139.1723665
Chile,CHL,1999,140.5594845
Chile,CHL,2000,137.4257674
Chile,CHL,2001,130.5298184
Chile,CHL,2002,136.5378681
Chile,CHL,2003,131.6600907
Chile,CHL,2004,139.7438133
Chile,CHL,2005,144.923161
Chile,CHL,2006,162.0113604
Chile,CHL,2007,208.2002057
Chile,CHL,2008,216.3842416
Chile,CHL,2009,211.5317706
Chile,CHL,2010,186.2566112
Chile,CHL,2011,204.189524
Chile,CHL,2012,203.1804663
Chile,CHL,2013,195.7928111
Chile,CHL,2014,202.119796
Chile,CHL,2015,205.1310735
Chile,CHL,2016,206.4715314
China,CHN,1965,127.4648
China,CHN,1966,163.68062
China,CHN,1967,161.657
China,CHN,1968,176.776
China,CHN,1969,236.98451
China,CHN,1970,327.86133
China,CHN,1971,446.9409
China,CHN,1972,513.75525
China,CHN,1973,626.0429
China,CHN,1974,719.7807
China,CHN,1975,793.7475
China,CHN,1976,907.4889
China,CHN,1977,958.312
China,CHN,1978,1061.2375
China,CHN,1979,1059.493
China,CHN,1980,1007.79765
China,CHN,1981,956.3349
China,CHN,1982,945.79812
China,CHN,1983,964.83643
China,CHN,1984,999.67991
China,CHN,1985,1043.73435
China,CHN,1986,1109.16473
China,CHN,1987,1178.0027
China,CHN,1988,1265.6929
China,CHN,1989,1324.57559
China,CHN,1990,1312.57343
China,CHN,1991,1417.15039
China,CHN,1992,1539.55614
China,CHN,1993,1695.556308
China,CHN,1994,1722.678631
China,CHN,1995,1863.123674
China,CHN,1996,2043.012095
China,CHN,1997,2234.720201
China,CHN,1998,2292.050286
China,CHN,1999,2434.516739
China,CHN,2000,2607.625684
China,CHN,2001,2664.289284
China,CHN,2002,2885.430586
China,CHN,2003,3220.76507
China,CHN,2004,3761.20868
China,CHN,2005,3825.408278
China,CHN,2006,4107.090192
China,CHN,2007,4310.799866
China,CHN,2008,4396.832312
China,CHN,2009,4568.428115
China,CHN,2010,5215.995131
China,CHN,2011,5409.182482
China,CHN,2012,5664.619452
China,CHN,2013,5909.689049
China,CHN,2014,6140.209874
China,CHN,2015,6534.187399
China,CHN,2016,6729.773293
Colombia,COL,1965,44.65872174
Colombia,COL,1966,51.14813927
Colombia,COL,1967,51.55863533
Colombia,COL,1968,57.37814876
Colombia,COL,1969,55.07772234
Colombia,COL,1970,62.1234131
Colombia,COL,1971,64.32553
Colombia,COL,1972,73.23411
Colombia,COL,1973,70.05912
Colombia,COL,1974,77.63025
Colombia,COL,1975,78.10708
Colombia,COL,1976,82.42181
Colombia,COL,1977,82.52648
Colombia,COL,1978,84.01512
Colombia,COL,1979,89.23699
Colombia,COL,1980,84.74222055
Colombia,COL,1981,86.85755755
Colombia,COL,1982,89.03006183
Colombia,COL,1983,92.1662254
Colombia,COL,1984,91.59042864
Colombia,COL,1985,95.08099601
Colombia,COL,1986,94.02989653
Colombia,COL,1987,98.91818079
Colombia,COL,1988,104.1809623
Colombia,COL,1989,106.8706967
Colombia,COL,1990,108.5335262
Colombia,COL,1991,111.3561985
Colombia,COL,1992,122.6474665
Colombia,COL,1993,130.6736141
Colombia,COL,1994,134.7994069
Colombia,COL,1995,142.160256
Colombia,COL,1996,146.8144992
Colombia,COL,1997,149.2136841
Colombia,COL,1998,145.6193987
Colombia,COL,1999,128.9380953
Colombia,COL,2000,126.3505227
Colombia,COL,2001,118.3088372
Colombia,COL,2002,116.4244301
Colombia,COL,2003,121.2956082
Colombia,COL,2004,121.3659809
Colombia,COL,2005,126.2252677
Colombia,COL,2006,126.249255
Colombia,COL,2007,124.8776833
Colombia,COL,2008,135.8929746
Colombia,COL,2009,124.1024172
Colombia,COL,2010,138.7572582
Colombia,COL,2011,148.479884
Colombia,COL,2012,161.1865391
Colombia,COL,2013,161.7178099
Colombia,COL,2014,171.7281528
Colombia,COL,2015,180.8636936
Colombia,COL,2016,185.0389323
Czech Republic,CZE,1965,46.48511
Czech Republic,CZE,1966,51.38134
Czech Republic,CZE,1967,57.17308
Czech Republic,CZE,1968,63.0346
Czech Republic,CZE,1969,67.67497
